data,milano_infected,roma_infected,napoli_infected,torino_infected,palermo_infected,genova_infected,bologna_infected,firenze_infected,bari_infected,catania_infected
2022-01-27,675236.41519211,771532.018675799,525225.1052443942,388375.1483385982,140668.40086345462,126492.37583879364,155548.80556165148,139939.01945637137,132473.81255231035,86128.71558966594
2022-01-28,841071.0357309908,960882.8555914522,654802.5946194049,486822.9818590984,180136.7518044548,160431.66277380876,195497.13491640793,179482.79928580578,168807.2369343896,112299.69480068047
2022-01-29,1029235.9109672722,1185087.3911294325,812547.714097986,604477.386430991,229162.77705150563,200953.20701303522,243721.6776331077,225287.4190303172,215648.87138482285,140863.41930936815
2022-01-30,1235475.9968141767,1440007.9415410634,1003482.1523896446,738500.1301340705,291841.5653932382,249076.0790562431,300396.17694940773,280468.0112324762,272578.17047194316,179051.53340471935
2022-01-31,1451238.1171812026,1719335.075242767,1204975.0282880852,886922.5480048524,363977.23636473564,303923.0743647048,364804.6742841877,344639.7875859292,341870.0055126677,223207.588465077
2022-02-01,1670114.8964872004,2009325.4520499762,1425882.9109051917,1044450.6943395172,443732.81762769644,364801.83378981747,434588.3536516652,418439.02391947387,420700.09798707376,279808.8033425616
2022-02-02,1889584.433017263,2308013.9659835193,1661894.7246482116,1209267.8645276662,529687.2873473649,431941.4022166162,508609.91024684056,494018.2590069094,504567.99130309816,346239.5139351335
2022-02-03,2094553.0332658323,2594175.4038471477,1883406.783048528,1368777.495475562,627629.6999654152,499229.30372668314,583325.586499322,573595.0480748635,595743.9534577752,411045.42390545574
2022-02-04,2284479.9170513786,2864229.358164432,2083959.7102648818,1519382.8983956259,723480.3103123143,565244.9691369659,656433.607947543,654893.6230480873,693648.2455528548,485417.5422675397
2022-02-05,2445973.749312478,3100369.1464687563,2273465.8744008886,1656707.1123556264,814479.8707174995,629007.5900643009,723971.1441867683,731006.0983751536,786592.0811340645,559841.5985669416
2022-02-06,2580747.0081036035,3306712.8537292285,2432920.618251088,1779365.3737713564,907304.1369597341,687019.270723104,784917.5657087299,800771.6551390054,875946.3810538088,632732.8681715092
2022-02-07,2697366.921629955,3478052.1056118137,2578242.971047819,1879166.3302093346,985271.572064463,736610.65016088,837326.2752760645,860183.5883486769,955946.1659499316,708454.0614999915
2022-02-08,2787559.776355303,3616988.31294783,2696431.125240472,1963048.7180346446,1052683.9848185554,780033.0694043321,881565.7321406086,912464.6436375517,1029560.8110516316,778537.1387627923
2022-02-09,2862931.133518264,3731494.554851017,2793753.6822603075,2031090.4059904309,1110477.3166562761,816532.6364099784,919220.8805602695,955399.1125046249,1091638.7341711458,835162.8518244367
2022-02-10,2921430.3398124687,3824696.2105876803,2873955.177587845,2084534.3979846435,1160060.4788842376,845570.254906307,949892.2576390995,991883.660145967,1142852.1869485453,885452.8732710779
2022-02-11,2967071.4441053937,3899305.778236872,2937484.719698917,2127522.304152499,1198792.3097852827,869352.4043728175,974283.261644706,1020747.3387793594,1183973.9733691525,930143.5022024586
2022-02-12,3004371.398951916,3957975.556476316,2989057.402049692,2163053.3315132842,1228737.6530750978,888077.8556840145,994156.3080264884,1043662.6233551467,1218422.113377644,965665.3394067824
2022-02-13,3035654.649713017,4005852.3073578095,3029427.953442705,2191056.222771163,1254524.6058031556,903919.7389367127,1009987.7685335181,1061970.9748591997,1245729.3049084211,994594.4637591874
2022-02-14,3059911.7557431585,4044926.7252361462,3062059.0951901893,2212969.6070803776,1275650.0519971007,915992.6254018766,1022738.3980973389,1077241.382884283,1268061.7091869444,1018198.9597437361
2022-02-15,3079693.2244606125,4076291.5428216276,3087599.6282597827,2231020.885196717,1291163.2369474492,925949.0840358784,1032917.9111430715,1088958.5051622326,1286200.2081295995,1036541.8894240984
2022-02-16,3096494.1044947226,4102173.7202688493,3107583.712754309,2245977.44855047,1304093.2509869358,933853.4331504756,1041426.3434779404,1098731.8930441337,1299940.215967986,1051829.8714126674
2022-02-17,3110205.8466188824,4123124.5543836555,3125820.86251556,2257775.0773120383,1314303.292943437,940431.1036983836,1048319.8252591821,1106727.227741905,1311510.692146179,1064783.7819927162
2022-02-18,3121438.1288864175,4140718.5802285085,3140631.2848570095,2267554.3187777004,1322861.9412114744,945598.5436833596,1054015.2351974396,1113032.0883854302,1321108.6627765584,1074839.546106991
2022-02-19,3130690.105813718,4155163.2407412548,3152548.030080267,2275583.6525576487,1329828.3001003573,950011.0168839615,1058654.8718478011,1118238.0116016464,1328906.8157495824,1082674.4942880734
2022-02-20,3138416.7331003686,4167045.052026714,3162490.939612842,2282603.180074038,1335720.9140118484,953591.6857254519,1062486.1673551253,1122638.9755243594,1335358.5961353614,1090201.2962728287
2022-02-21,3145010.9077851237,4177882.403003409,3170973.232089986,2288445.6838205843,1340236.5532760674,956594.4148765261,1065678.6833120591,1126198.2430764998,1340639.2171694753,1095490.2889025302
2022-02-22,3150464.848831613,4185829.1223374438,3178269.28296843,2293319.488934822,1344094.5817607278,959151.9070436399,1068483.7452634738,1129154.760358496,1345095.2707906815,1100092.058659543
2022-02-23,3155441.1157272304,4193489.112538131,3184371.7772766883,2297436.289575378,1347284.090720189,961340.0379895956,1070769.0792913463,1131764.1221687112,1348628.6972501467,1103809.0381976124
2022-02-24,3159076.103763573,4199864.142016094,3189256.7800488113,2300781.649756954,1349880.1334967478,963151.6107474957,1072594.3197231588,1133942.5136243552,1351793.151300643,1106968.4197209985
2022-02-25,3162819.8003660026,4205582.314214477,3193580.069682281,2303720.4921320057,1352104.0418153931,964700.5342043227,1074220.6271036973,1135790.4586997135,1354465.9854137136,1109755.4529056991
2022-02-26,3165862.340725462,4210116.975398372,3196974.869820079,2306127.1914941557,1354174.4293985215,965971.8446554095,1075587.4610707776,1137231.370253519,1356716.9933004763,1111860.6461405584
2022-02-27,3168617.525136307,4214092.224673966,3200297.194559627,2308373.962255822,1355812.8860829256,967060.8097451812,1076723.2507154944,1138565.9267240048,1358564.322039497,1113730.534101268
2022-02-28,3170737.3903353624,4217102.3754816,3202914.336778779,2310330.4692516746,1357130.5566938105,968078.4554576643,1077726.8443313478,1139624.139911395,1359995.4627382304,1115405.852359576
2022-03-01,3172596.3386721276,4220167.948385296,3205072.911386474,2312155.193575879,1358407.4073746835,968858.373762407,1078514.8013143658,1140567.0826864217,1361293.2993859074,1116791.2820973247
2022-03-02,3174608.191741094,4222307.84722478,3207175.584738185,2313579.496671,1359457.7672512229,969507.1995446397,1079250.1225354206,1141247.8641341461,1362441.1227360854,1117996.5663121273
2022-03-03,3176051.8410093035,4225208.638526065,3208795.0876400145,2314728.0050023487,1360449.6339133761,970140.8615774575,1079812.6104769974,1141848.3622369338,1363418.8205047103,1119095.4584692756
2022-03-04,3177337.9096092917,4227108.248690126,3209729.3503983063,2315920.335171042,1361333.2016420413,970631.1584266121,1080412.2207705975,1142378.282564689,1364209.0211022564,1120116.0408559795
2022-03-05,3178212.5158108133,4229048.270378509,3210862.2378327823,2317074.562445542,1361937.1383774683,971042.2299001375,1080877.6844754529,1142877.1455515458,1364933.6281374418,1120897.6689443677
2022-03-06,3179312.690221716,4230382.206140939,3212095.3275934304,2317812.9103610786,1362362.1215431036,971471.3145333519,1081277.4567430597,1143429.684004909,1365571.8891031437,1121483.922419163
2022-03-07,3180110.9437624165,4231662.042383228,3213118.695326907,2318479.8449060433,1362805.0643018966,971896.0333765978,1081735.322900914,1143873.7758443411,1366155.370828824,1122109.4856860258
2022-03-08,3180797.216019493,4233150.851907611,3214067.7670018035,2319122.3010693686,1363316.019209396,972198.9962719064,1082038.9682671647,1144309.0039152943,1366745.427030502,1122710.9241943113
2022-03-09,3181479.672591666,4234068.210400702,3214827.0333197615,2319527.8741377885,1363657.3185106372,972420.0881214918,1082310.6481286131,1144535.1622585019,1367135.5691188641,1123155.4950780368
2022-03-10,3181852.85052426,4234879.995710893,3215687.0653584693,2319960.475695893,1364011.7170667413,972668.394408486,1082629.2784121216,1144823.1666307917,1367441.6104042842,1123464.504082144
2022-03-11,3182217.315777309,4235376.21236995,3216001.8503481606,2320270.3893099017,1364429.8817208305,972912.3209285708,1082843.09539925,1145121.4537557778,1367813.010678397,1123773.481565138
2022-03-12,3182503.1250538994,4235856.011282286,3216502.215894439,2320515.564654726,1364639.7627203048,973080.8453582441,1083043.3579660447,1145326.4032194072,1368090.333035806,1124050.6215371299
2022-03-13,3182570.97119292,4236235.423704748,3217076.0990873068,2320804.9183332683,1364825.6480697421,973332.9102206661,1083301.6288740567,1145540.7744491652,1368265.052437443,1124242.4376226894
2022-03-14,3182570.97119292,4236889.410878948,3217146.8795196093,2320804.9183332683,1365055.9317172614,973419.3661540536,1083387.8737390174,1145674.8147369672,1368429.74067445,1124393.136216434
2022-03-15,3182944.697889443,4237319.002581635,3217486.1390538057,2321012.8890177133,1365205.0066319872,973627.3715954267,1083449.4189661697,1145753.76324478,1368679.5637300585,1124536.0400649328
2022-03-16,3182944.697889443,4237659.814729741,3217809.265146301,2321138.8199061733,1365244.3263400332,973744.2750266726,1083511.1831020664,1146002.4097291543,1368684.6492467085,1124719.1248594543
2022-03-17,3183198.2833805853,4238144.327754172,3217977.5508108707,2321321.7737210444,1365351.281874588,973833.769803169,1083515.707751624,1146092.0041055633,1368715.9530287164,1124870.597568375
2022-03-18,3183431.61022023,4238274.785100529,3218404.0406381744,2321536.657182688,1365351.281874588,973939.2970785302,1083565.7290301088,1146116.606086101,1368866.4255975974,1125010.8888792486
2022-03-19,3183673.961057127,4238517.15076451,3218571.186660276,2321630.0587518592,1365388.2292999749,974005.2208809034,1083692.1589735167,1146240.991885065,1368974.0301979217,1125091.7510016058
2022-03-20,3183818.8188007087,4238517.15076451,3218979.8399382723,2321723.480206992,1365578.522739182,974181.2093765695,1083756.3273594426,1146370.6867765011,1368974.0301979217,1125105.9321461234
2022-03-21,3183818.8188007087,4238517.15076451,3219444.644662438,2322119.746950309,1365630.0435172776,974204.5866978407,1083763.098431746,1146403.3347750986,1369279.499856125,1125196.793431153
2022-03-22,3183997.7125680544,4239164.907053724,3219444.644662438,2322119.746950309,1365630.0435172776,974299.119992414,1083974.4214549747,1146524.453720821,1369300.6229008678,1125204.613721071
2022-03-23,3183997.7125680544,4239164.907053724,3219444.644662438,2322327.3325089877,1365725.844527056,974365.2922516793,1084007.3972646839,1146524.453720821,1369300.6229008678,1125253.4151992444
2022-03-24,3183997.7125680544,4239164.907053724,3219444.644662438,2322467.955640314,1365780.8085139245,974430.7788825278,1084007.3972646839,1146630.3077283017,1369348.3500043496,1125287.5680711528
2022-03-25,3184041.4109919406,4239164.907053724,3219488.4075718066,2322481.245583927,1365780.8085139245,974431.8199203389,1084210.294527192,1146804.8123368905,1369413.04853185,1125392.4365752377
2022-03-26,3184176.354625928,4239396.880145188,3219713.130171013,2322481.245583927,1365864.9174272825,974487.2796347038,1084210.294527192,1146804.8123368905,1369413.04853185,1125493.645741295
2022-03-27,3184543.6534371525,4239472.613181858,3219765.9841862684,2322495.4637737735,1365923.0613786033,974487.2796347038,1084256.2106119664,1146847.7744756176,1369464.7751059053,1125515.0100142672
2022-03-28,3184633.034079961,4239506.997520446,3219765.9841862684,2322495.4637737735,1365998.669427815,974487.2796347038,1084265.4946807143,1146955.4611201154,1369641.0356005665,1125667.9489761656
2022-03-29,3184633.034079961,4239992.911362631,3219765.9841862684,2322495.4637737735,1366017.3083168499,974487.2796347038,1084283.2609196326,1146970.7461203572,1369641.0356005665,1125717.754356289
2022-03-30,3184633.034079961,4240248.24636813,3219765.9841862684,2322621.8316668086,1366017.3083168499,974487.2796347038,1084316.1989927306,1147044.6976521853,1369660.0727875328,1125717.754356289
2022-03-31,3184722.6286796387,4240248.24636813,3219765.9841862684,2322668.8864143305,1366017.3083168499,974556.7523921293,1084337.1223758014,1147076.9968891705,1369779.460571223,1125717.754356289
2022-04-01,3184722.6286796387,4240400.725802432,3219765.9841862684,2322736.3180574034,1366138.380386801,974557.4015131032,1084360.7004155286,1147105.5043354782,1369879.054671554,1125717.754356289
2022-04-02,3184835.595176618,4240400.725802432,3219979.886056,2322818.404154942,1366208.8237339652,974563.9410843169,1084360.7004155286,1147105.5043354782,1369904.9603858185,1125717.754356289
2022-04-03,3184967.896623215,4240400.725802432,3219979.886056,2322818.404154942,1366208.8237339652,974563.9410843169,1084373.941717231,1147105.5043354782,1369904.9603858185,1125717.754356289
2022-04-04,3185077.3272655946,4240406.756381758,3220024.6726064184,2322946.3929900904,1366208.8237339652,974578.2132111206,1084405.6905941204,1147127.9218379338,1369904.9603858185,1125785.1245293221
2022-04-05,3185077.3272655946,4240406.756381758,3220127.811348222,2322985.4518092503,1366208.8237339652,974648.3512121425,1084447.2235456454,1147231.9256279992,1369904.9603858185,1125831.9176465382
2022-04-06,3185171.9932104037,4240619.734970385,3220306.8038141592,2323074.3160457932,1366208.8237339652,974648.3512121425,1084495.1408481246,1147297.7629623658,1369904.9603858185,1125831.9176465382
2022-04-07,3185214.5370634124,4240619.734970385,3220580.733968014,2323210.0020147413,1366312.1972732595,974706.8380725834,1084563.119100743,1147384.1200533186,1370089.4119901385,1125859.8620232828
2022-04-08,3185705.3874168484,4240753.945428632,3220634.062539126,2323341.5363292648,1366312.1972732595,974721.5162385041,1084603.6592686847,1147467.9110424335,1370089.4119901385,1125910.7899258058
2022-04-09,3185940.205514061,4240811.735616897,3220634.062539126,2323341.5363292648,1366312.1972732595,974721.5162385041,1084672.461283584,1147467.9110424335,1370089.4119901385,1125910.7899258058
2022-04-10,3185940.205514061,4240811.735616897,3220895.6829145127,2323375.272766948,1366312.1972732595,974773.2606119978,1084705.2843053208,1147467.9110424335,1370089.4119901385,1125924.5498682084
2022-04-11,3185945.1871006154,4241101.195083905,3220895.6829145127,2323375.272766948,1366312.1972732595,974773.2606119978,1084747.5653439248,1147467.9110424335,1370089.4119901385,1125924.5498682084
2022-04-12,3185945.1871006154,4241142.790419778,3221026.039102144,2323412.9766834285,1366439.0540182444,974812.3678300264,1084820.2731220687,1147498.0427007137,1370198.1655852385,1125924.5498682084
2022-04-13,3185945.1871006154,4241142.790419778,3221026.039102144,2323433.7623446863,1366439.0540182444,974812.3678300264,1084820.2731220687,1147498.0427007137,1370201.180215023,1125924.5498682084
2022-04-14,3185945.1871006154,4241142.790419778,3221206.5432573133,2323543.987920171,1366475.3057316872,974817.9170285956,1084866.8046965546,1147528.5859512861,1370284.1125871222,1125961.4623814502
2022-04-15,3186045.6617299123,4241150.818370234,3221206.5432573133,2323543.987920171,1366581.0880456718,974973.0350365455,1084879.6893468283,1147528.5859512861,1370340.8022434,1125971.2679080951
2022-04-16,3186045.6617299123,4241198.908678554,3221206.5432573133,2323543.987920171,1366647.5745554327,975029.8885634089,1084879.6893468283,1147528.5859512861,1370340.8022434,1125971.2679080951
2022-04-17,3186158.911682385,4241420.412298365,3221383.5380289736,2323573.1833432214,1366647.5745554327,975048.949701309,1084969.035680445,1147548.7041220914,1370340.8022434,1125975.7722236477
2022-04-18,3186329.6245296206,4241708.557375702,3221383.5380289736,2323573.1833432214,1366653.8736632464,975208.9147657828,1085013.3150099474,1147562.9906551298,1370458.2644493722,1125995.924618576
2022-04-19,3186388.539212649,4241728.118896394,3221416.197969445,2323758.005309141,1366653.8736632464,975208.9147657828,1085037.476311435,1147607.5388706233,1370458.2644493722,1126061.275972693
2022-04-20,3186388.539212649,4241793.900956687,3221450.9087931593,2323758.005309141,1366776.2811019304,975312.3232100973,1085037.476311435,1147607.5388706233,1370458.2644493722,1126067.7362406948
2022-04-21,3186388.539212649,4241793.900956687,3221450.9087931593,2323784.307757392,1366776.2811019304,975334.0262724446,1085191.5786710074,1147706.1338088894,1370521.4020556419,1126108.9668550913
2022-04-22,3186388.539212649,4241793.900956687,3221652.543945464,2323784.307757392,1366807.552759454,975355.0574234673,1085191.5786710074,1147706.1338088894,1370626.7169258948,1126257.1891073918
2022-04-23,3186395.7938486594,4241866.490329515,3221689.5839586086,2323784.307757392,1366883.3447792302,975405.5363495768,1085272.8742885264,1147753.4082790848,1370709.5075943607,1126294.4591913198
2022-04-24,3186437.727712085,4241981.56255362,3221689.5839586086,2323896.3865932995,1366883.3447792302,975405.5363495768,1085284.640498314,1147753.4082790848,1370709.5075943607,1126294.4591913198
2022-04-25,3186482.101203138,4242296.563689315,3221689.5839586086,2323896.3865932995,1366883.3447792302,975459.0094925778,1085336.991957407,1147753.4082790848,1370775.4793911441,1126294.4591913198
2022-04-26,3186734.911525152,4242296.563689315,3221768.4119919413,2323898.1625085687,1366924.290304926,975459.0094925778,1085336.991957407,1147851.2146257819,1370790.382155404,1126329.2734705477
2022-04-27,3186734.911525152,4242733.448607667,3222014.3707527188,2323898.1625085687,1366994.5963226962,975483.5181026204,1085336.991957407,1147851.2146257819,1370801.0024741592,1126334.7542071908
2022-04-28,3186734.911525152,4242733.448607667,3222014.3707527188,2323898.1625085687,1366994.5963226962,975483.5181026204,1085353.0862275509,1147883.799121064,1370801.0024741592,1126369.6395759752
2022-04-29,3186734.911525152,4242796.147572153,3222130.7241980634,2323915.7444067076,1367053.3504326043,975483.5181026204,1085410.4276114774,1147883.799121064,1370818.3888402153,1126409.2819636692
2022-04-30,3186795.2331480156,4242796.147572153,3222130.7241980634,2323915.7444067076,1367079.0806054256,975483.5181026204,1085514.9042836176,1147883.799121064,1370863.5291065518,1126409.2819636692
2022-05-01,3186795.2331480156,4242796.147572153,3222183.5904929675,2323915.7444067076,1367179.1657054238,975483.5181026204,1085514.9042836176,1148072.5422462395,1370863.5291065518,1126472.8379536888
2022-05-02,3186795.2331480156,4243570.057672765,3222222.943823097,2323915.7444067076,1367179.1657054238,975483.5181026204,1085521.6854518405,1148072.5422462395,1370863.5291065518,1126472.8379536888
2022-05-03,3186804.123536856,4243570.057672765,3222410.7662185687,2323985.5747215576,1367227.4411442864,975498.5571160107,1085521.6854518405,1148072.5422462395,1370863.5291065518,1126472.9700225575
2022-05-04,3187024.542129814,4243597.589683624,3222410.7662185687,2323985.5747215576,1367227.4411442864,975547.2837015127,1085521.6854518405,1148072.5422462395,1371035.0307613697,1126472.9700225575
2022-05-05,3187024.542129814,4243597.589683624,3222458.4712882205,2323985.5747215576,1367227.4411442864,975547.2837015127,1085521.6854518405,1148095.0292278044,1371035.0307613697,1126472.9700225575
2022-05-06,3187037.3860883783,4243597.589683624,3222536.418604885,2323985.5747215576,1367227.4411442864,975563.4639996851,1085547.1359026667,1148095.0292278044,1371035.0307613697,1126472.9700225575
2022-05-07,3187037.3860883783,4243597.589683624,3222536.418604885,2323985.5747215576,1367245.516894743,975622.4880914569,1085547.1359026667,1148136.0842458536,1371035.0307613697,1126472.9700225575
2022-05-08,3187176.5799212246,4243597.589683624,3222549.310211116,2324052.6125645987,1367265.7671229334,975765.7159386047,1085547.1359026667,1148136.0842458536,1371035.0307613697,1126472.9700225575
2022-05-09,3187327.2784248227,4243597.589683624,3222717.213343902,2324079.1530641485,1367265.7671229334,975787.4305483315,1085547.1359026667,1148136.0842458536,1371066.1963547133,1126476.648461696
2022-05-10,3187551.1720311134,4243597.589683624,3222866.4945840775,2324079.1530641485,1367265.7671229334,975871.8649779428,1085619.6808977937,1148175.0223245667,1371138.1283072107,1126485.9800718795
2022-05-11,3187551.1720311134,4243597.589683624,3223097.8234131536,2324079.1530641485,1367265.7671229334,975871.8649779428,1085649.7765522404,1148175.0223245667,1371247.555730054,1126559.3524787144
2022-05-12,3187575.061867706,4243597.589683624,3223097.8234131536,2324106.704329242,1367315.989515789,975894.0235857196,1085696.646825126,1148175.0223245667,1371247.555730054,1126559.3524787144
2022-05-13,3187575.061867706,4243597.589683624,3223491.5580124976,2324299.56662665,1367388.6183212395,975918.3116504772,1085696.646825126,1148175.0223245667,1371247.555730054,1126559.3524787144
2022-05-14,3187780.284745404,4243597.589683624,3223491.5580124976,2324299.56662665,1367388.6183212395,975940.5926121479,1085696.646825126,1148175.0223245667,1371247.555730054,1126625.9811025006
2022-05-15,3187859.2374145263,4243822.807948249,3223491.5580124976,2324299.56662665,1367388.6183212395,975940.5926121479,1085775.9704061581,1148175.0223245667,1371284.3926162445,1126625.9811025006
2022-05-16,3187859.2374145263,4243822.807948249,3223528.871983917,2324299.56662665,1367388.6183212395,975940.5926121479,1085775.9704061581,1148175.0223245667,1371284.3926162445,1126625.9811025006
2022-05-17,3187885.752996786,4243822.807948249,3223528.871983917,2324363.209395305,1367515.42160295,975940.5926121479,1085775.9704061581,1148236.0987253261,1371284.3926162445,1126639.0140585534
2022-05-18,3188182.311279627,4243822.807948249,3223528.871983917,2324363.209395305,1367515.42160295,975988.367829566,1085775.9704061581,1148236.0987253261,1371312.7790116712,1126639.0140585534
2022-05-19,3188182.311279627,4243892.959738361,3223789.38790747,2324363.209395305,1367547.5722112197,976061.4839254054,1085775.9704061581,1148246.3888892657,1371389.4437337895,1126639.0140585534
2022-05-20,3188182.311279627,4244102.919663007,3223789.38790747,2324649.6968177385,1367549.9610388926,976196.1991746498,1085782.8106979604,1148246.3888892657,1371389.4437337895,1126639.0140585534
2022-05-21,3188182.311279627,4244102.919663007,3223789.38790747,2324805.2979080495,1367604.8576728625,976196.1991746498,1085880.301773804,1148246.3888892657,1371389.4437337895,1126650.344943593
2022-05-22,3188351.2866205345,4244120.332875954,3223789.38790747,2324805.2979080495,1367604.8576728625,976196.1991746498,1085880.301773804,1148288.6591380655,1371442.5212405245,1126669.491546401
2022-05-23,3188366.1501191612,4244287.450633378,3223789.38790747,2324805.2979080495,1367775.6490206665,976208.6937888362,1085880.301773804,1148288.6591380655,1371452.468784727,1126684.4116421044
2022-05-24,3188591.16208612,4244339.6850660425,3223789.38790747,2324858.7922748975,1367775.6490206665,976208.6937888362,1085880.301773804,1148334.0253840534,1371452.468784727,1126684.4116421044
2022-05-25,3188665.1503848317,4244339.6850660425,3223854.10309044,2324990.1031803493,1367775.6490206665,976208.6937888362,1085880.301773804,1148334.0253840534,1371452.468784727,1126745.5136713944
2022-05-26,3188665.1503848317,4244339.6850660425,3223854.10309044,2324990.1031803493,1367775.6490206665,976226.4730947692,1085880.301773804,1148334.0253840534,1371461.3163098812,1126751.7536169123
2022-05-27,3188665.1503848317,4244339.6850660425,3224179.6918782317,2324990.1031803493,1367775.6490206665,976226.4730947692,1085880.301773804,1148334.0253840534,1371474.181748363,1126751.7536169123
2022-05-28,3188764.7119792155,4244339.6850660425,3224179.6918782317,2324992.0803945693,1367915.6660841033,976226.4730947692,1086024.6447801616,1148334.0253840534,1371516.5011845536,1126813.768453742
2022-05-29,3188764.7119792155,4244497.694140853,3224179.6918782317,2325060.889372137,1367915.6660841033,976306.9426217513,1086024.6447801616,1148453.9899679332,1371603.2327983566,1126817.2805492752
2022-05-30,3188764.7119792155,4244497.694140853,3224427.1390951634,2325066.325030123,1367915.6660841033,976306.9426217513,1086025.6616464695,1148534.9061826062,1371644.9594276783,1126884.4874626906
2022-05-31,3188764.7119792155,4244497.694140853,3224427.1390951634,2325066.325030123,1367915.6660841033,976339.0833306985,1086025.6616464695,1148534.9061826062,1371666.6687152255,1126980.7593278936
